InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV50273,ITEM_141,Product Description ITEM_141,10,2025-02-26 00:00:00,3.77,10063,United Kingdom
INV50273,ITEM_125,Product Description ITEM_125,8,2025-06-21 00:00:00,112.74,10101,United Kingdom
INV50274,ITEM_124,Product Description ITEM_124,14,2025-01-17 00:00:00,23.35,10073,France
INV50274,ITEM_109,Product Description ITEM_109,24,2025-01-08 00:00:00,171.46,10017,France
INV50274,ITEM_144,Product Description ITEM_144,3,2025-01-14 00:00:00,60.82,10009,Germany
INV50275,ITEM_118,Product Description ITEM_118,12,2025-05-11 00:00:00,236.03,10143,United Kingdom
INV50275,ITEM_110,Product Description ITEM_110,16,2025-03-04 00:00:00,218.13,10038,USA
INV50275,ITEM_112,Product Description ITEM_112,23,2025-01-21 00:00:00,74.14,10094,United Kingdom
INV50276,ITEM_107,Product Description ITEM_107,17,2025-04-12 00:00:00,196.35,10095,United Kingdom
INV50276,ITEM_139,Product Description ITEM_139,1,2025-04-29 00:00:00,201.3,10049,United Kingdom
INV50276,ITEM_103,Product Description ITEM_103,23,2025-04-23 00:00:00,246.67,10069,United Kingdom
INV50277,ITEM_146,Product Description ITEM_146,10,2025-05-31 00:00:00,150.47,10062,United Kingdom
INV50277,ITEM_130,Product Description ITEM_130,23,2025-01-18 00:00:00,22.79,10078,United Kingdom
INV50277,ITEM_127,Product Description ITEM_127,10,2025-03-26 00:00:00,162.59,10117,United Kingdom
INV50278,ITEM_110,Product Description ITEM_110,21,2025-02-07 00:00:00,157.18,10120,United Kingdom
INV50278,ITEM_142,Product Description ITEM_142,24,2025-04-21 00:00:00,160.49,10137,United Kingdom
INV50278,ITEM_100,Product Description ITEM_100,2,2025-03-20 00:00:00,78.52,10076,France
INV50279,ITEM_148,Product Description ITEM_148,9,2025-03-31 00:00:00,215.27,10035,Spain
INV50279,ITEM_146,Product Description ITEM_146,22,2025-03-06 00:00:00,239.97,10001,United Kingdom
INV50279,ITEM_137,Product Description ITEM_137,13,2025-01-12 00:00:00,56.38,10040,Germany
CINV50280,ITEM_123,Product Description ITEM_123,-16,2025-02-17 00:00:00,24.32,10064,United Kingdom
INV50280,ITEM_146,Product Description ITEM_146,18,2025-09-08 00:00:00,50.65,10150,United Kingdom
INV50280,ITEM_130,Product Description ITEM_130,19,2025-06-16 00:00:00,205.59,10060,United Kingdom
INV50281,ITEM_140,Product Description ITEM_140,12,2025-01-03 00:00:00,169.97,10064,United Kingdom
INV50281,ITEM_145,Product Description ITEM_145,8,2025-01-11 00:00:00,159.92,10093,USA
INV50281,ITEM_149,Product Description ITEM_149,17,2025-01-09 00:00:00,101.94,10072,United Kingdom
INV50282,ITEM_125,Product Description ITEM_125,15,2025-03-19 00:00:00,145.51,10011,United Kingdom
INV50282,ITEM_148,Product Description ITEM_148,10,2025-04-13 00:00:00,78.7,10105,United Kingdom
INV50282,ITEM_149,Product Description ITEM_149,15,2025-01-15 00:00:00,120.61,10014,United Kingdom
INV50283,ITEM_104,Product Description ITEM_104,15,2025-02-12 00:00:00,198.78,10060,Germany
INV50283,ITEM_119,Product Description ITEM_119,23,2025-04-21 00:00:00,245.36,10030,Germany
INV50283,ITEM_140,Product Description ITEM_140,7,2025-03-21 00:00:00,233.29,10035,United Kingdom
INV50284,ITEM_110,Product Description ITEM_110,13,2025-02-16 00:00:00,233.63,10005,France
INV50284,ITEM_132,Product Description ITEM_132,17,2025-02-23 00:00:00,102.05,10083,United Kingdom
INV50284,ITEM_149,Product Description ITEM_149,9,2025-02-12 00:00:00,118.53,10123,Spain
INV50285,ITEM_137,Product Description ITEM_137,8,2025-01-22 00:00:00,177.14,10078,United Kingdom
INV50285,ITEM_126,Product Description ITEM_126,20,2025-02-19 00:00:00,230.74,10062,United Kingdom
INV50285,ITEM_133,Product Description ITEM_133,21,2025-03-12 00:00:00,37.64,10132,United Kingdom
INV50286,ITEM_114,Product Description ITEM_114,18,2025-05-04 00:00:00,77.8,10089,United Kingdom
INV50286,ITEM_131,Product Description ITEM_131,13,2025-03-02 00:00:00,36.96,10042,United Kingdom
INV50286,ITEM_120,Product Description ITEM_120,16,2025-03-27 00:00:00,153.97,10089,United Kingdom
INV50287,ITEM_145,Product Description ITEM_145,9,2025-01-11 00:00:00,78.31,10146,United Kingdom
INV50287,ITEM_104,Product Description ITEM_104,12,2025-02-07 00:00:00,83.21,10040,Germany
INV50287,ITEM_105,Product Description ITEM_105,12,2025-01-01 00:00:00,20.05,10072,United Kingdom
INV50288,ITEM_137,Product Description ITEM_137,6,2025-01-17 00:00:00,89.07,10039,United Kingdom
INV50288,ITEM_121,Product Description ITEM_121,19,2025-03-19 00:00:00,215.97,10104,United Kingdom
INV50288,ITEM_117,Product Description ITEM_117,7,2025-10-16 00:00:00,60.19,10014,Germany
INV50289,ITEM_113,Product Description ITEM_113,3,2025-01-07 00:00:00,174.56,10032,United Kingdom
INV50289,ITEM_109,Product Description ITEM_109,16,2025-01-31 00:00:00,158.33,10125,USA
INV50289,ITEM_145,Product Description ITEM_145,18,2025-04-07 00:00:00,216.21,10097,Germany
INV50290,ITEM_112,Product Description ITEM_112,16,2025-01-14 00:00:00,35.24,10023,United Kingdom
INV50290,ITEM_130,Product Description ITEM_130,23,2025-02-18 00:00:00,244.45,10063,United Kingdom
INV50290,ITEM_129,Product Description ITEM_129,7,2025-03-21 00:00:00,146.7,10143,United Kingdom
INV50291,ITEM_102,Product Description ITEM_102,4,2025-02-27 00:00:00,248.88,10145,United Kingdom
INV50291,ITEM_129,Product Description ITEM_129,8,2025-01-13 00:00:00,228.1,10053,France
INV50291,ITEM_105,Product Description ITEM_105,13,2025-01-27 00:00:00,57.33,10104,USA
INV50292,ITEM_128,Product Description ITEM_128,13,2025-04-02 00:00:00,16.4,10104,United Kingdom
INV50292,ITEM_107,Product Description ITEM_107,17,2025-02-18 00:00:00,65.77,10039,United Kingdom
INV50292,ITEM_143,Product Description ITEM_143,17,2025-01-01 00:00:00,133.07,10134,Germany
INV50293,ITEM_144,Product Description ITEM_144,5,2025-03-27 00:00:00,44.97,10067,United Kingdom
CINV50293,ITEM_142,Product Description ITEM_142,-6,2025-01-03 00:00:00,43.95,10135,United Kingdom
INV50293,ITEM_143,Product Description ITEM_143,19,2025-03-24 00:00:00,116.99,10042,United Kingdom
INV50294,ITEM_132,Product Description ITEM_132,13,2025-01-14 00:00:00,10.73,10015,United Kingdom
INV50294,ITEM_116,Product Description ITEM_116,14,2025-07-10 00:00:00,32.67,10111,France
INV50294,ITEM_147,Product Description ITEM_147,22,2025-01-28 00:00:00,105.43,10033,United Kingdom
INV50295,ITEM_110,Product Description ITEM_110,4,2025-01-24 00:00:00,18.12,10038,United Kingdom
INV50295,ITEM_112,Product Description ITEM_112,7,2025-01-10 00:00:00,100.7,10097,USA
INV50295,ITEM_149,Product Description ITEM_149,8,2025-01-22 00:00:00,119.82,10033,United Kingdom
INV50296,ITEM_110,Product Description ITEM_110,13,2025-05-06 00:00:00,114.19,10086,France
INV50296,ITEM_130,Product Description ITEM_130,6,2025-12-03 00:00:00,217.62,10066,United Kingdom
INV50296,ITEM_127,Product Description ITEM_127,6,2025-01-28 00:00:00,133.69,10010,United Kingdom
INV50297,ITEM_143,Product Description ITEM_143,24,2025-02-05 00:00:00,118.33,10005,USA
INV50297,ITEM_105,Product Description ITEM_105,21,2025-03-18 00:00:00,104.15,10123,United Kingdom
INV50297,ITEM_140,Product Description ITEM_140,3,2025-05-11 00:00:00,204.86,10074,United Kingdom
INV50298,ITEM_115,Product Description ITEM_115,3,2025-02-23 00:00:00,224.03,10097,United Kingdom
INV50298,ITEM_103,Product Description ITEM_103,13,2025-01-30 00:00:00,213.68,10118,United Kingdom
INV50298,ITEM_134,Product Description ITEM_134,22,2025-02-01 00:00:00,169.2,10038,United Kingdom
INV50299,ITEM_147,Product Description ITEM_147,2,2025-03-13 00:00:00,36.5,10141,France
INV50299,ITEM_125,Product Description ITEM_125,16,2025-01-01 00:00:00,71.03,10047,USA
INV50299,ITEM_111,Product Description ITEM_111,22,2025-02-27 00:00:00,13.9,10109,USA
INV50300,ITEM_110,Product Description ITEM_110,6,2025-01-27 00:00:00,232.88,10015,United Kingdom
INV50300,ITEM_136,Product Description ITEM_136,8,2025-04-05 00:00:00,166.05,10136,United Kingdom
INV50300,ITEM_124,Product Description ITEM_124,23,2025-01-06 00:00:00,187.22,10005,United Kingdom
INV50301,ITEM_117,Product Description ITEM_117,8,2025-02-23 00:00:00,79.61,10047,France
INV50301,ITEM_118,Product Description ITEM_118,6,2025-02-09 00:00:00,211.8,10068,United Kingdom
INV50301,ITEM_122,Product Description ITEM_122,14,2025-03-03 00:00:00,66.75,10076,United Kingdom
INV50302,ITEM_137,Product Description ITEM_137,3,2025-01-05 00:00:00,2.91,10130,Germany
INV50302,ITEM_117,Product Description ITEM_117,10,2025-02-22 00:00:00,95.66,10095,United Kingdom
INV50302,ITEM_125,Product Description ITEM_125,3,2025-02-19 00:00:00,143.76,10115,United Kingdom
INV50303,ITEM_105,Product Description ITEM_105,12,2025-02-19 00:00:00,120.98,10036,Spain
INV50303,ITEM_103,Product Description ITEM_103,17,2025-02-25 00:00:00,215.86,10026,Spain
INV50303,ITEM_143,Product Description ITEM_143,5,2025-03-09 00:00:00,28.59,10043,United Kingdom
INV50304,ITEM_128,Product Description ITEM_128,20,2025-04-09 00:00:00,139.57,10027,United Kingdom
INV50304,ITEM_133,Product Description ITEM_133,9,2025-01-19 00:00:00,129.46,10069,Spain
INV50304,ITEM_116,Product Description ITEM_116,21,2025-04-15 00:00:00,72.14,10148,United Kingdom
INV50305,ITEM_142,Product Description ITEM_142,20,2025-02-11 00:00:00,206.0,10011,United Kingdom
INV50305,ITEM_142,Product Description ITEM_142,7,2025-01-05 00:00:00,188.83,10074,United Kingdom
INV50305,ITEM_115,Product Description ITEM_115,22,2025-01-04 00:00:00,183.88,10104,United Kingdom
INV50306,ITEM_101,Product Description ITEM_101,4,2025-01-25 00:00:00,219.36,10038,United Kingdom
INV50306,ITEM_133,Product Description ITEM_133,13,2025-04-03 00:00:00,181.39,10134,United Kingdom
CINV50306,ITEM_107,Product Description ITEM_107,-13,2025-03-15 00:00:00,59.88,10023,United Kingdom
INV50307,ITEM_112,Product Description ITEM_112,10,2025-04-04 00:00:00,177.13,10047,United Kingdom
INV50307,ITEM_141,Product Description ITEM_141,18,2025-02-13 00:00:00,78.66,10090,Spain
INV50307,ITEM_107,Product Description ITEM_107,17,2025-02-04 00:00:00,62.44,10046,France
INV50308,ITEM_129,Product Description ITEM_129,20,2025-01-10 00:00:00,20.57,10107,France
INV50308,ITEM_131,Product Description ITEM_131,20,2025-01-24 00:00:00,186.65,10140,United Kingdom
INV50308,ITEM_135,Product Description ITEM_135,13,2025-02-04 00:00:00,178.47,10141,United Kingdom
INV50309,ITEM_146,Product Description ITEM_146,17,2025-01-06 00:00:00,60.54,10104,United Kingdom
INV50309,ITEM_129,Product Description ITEM_129,22,2025-01-15 00:00:00,187.97,10111,USA
INV50309,ITEM_100,Product Description ITEM_100,4,2025-02-24 00:00:00,229.67,10104,United Kingdom
INV50310,ITEM_142,Product Description ITEM_142,1,2025-03-21 00:00:00,29.24,10060,United Kingdom
INV50310,ITEM_138,Product Description ITEM_138,1,2026-01-20 00:00:00,60.08,10100,Germany
INV50310,ITEM_116,Product Description ITEM_116,15,2025-06-12 00:00:00,188.19,10068,United Kingdom
INV50311,ITEM_119,Product Description ITEM_119,13,2025-03-03 00:00:00,70.44,10133,United Kingdom
INV50311,ITEM_123,Product Description ITEM_123,17,2025-02-02 00:00:00,157.1,10120,Spain
INV50311,ITEM_149,Product Description ITEM_149,24,2025-03-02 00:00:00,22.59,10037,France
INV50312,ITEM_121,Product Description ITEM_121,8,2025-04-03 00:00:00,114.42,10072,United Kingdom
INV50312,ITEM_128,Product Description ITEM_128,18,2025-01-08 00:00:00,185.43,10127,Spain
INV50312,ITEM_121,Product Description ITEM_121,13,2025-02-01 00:00:00,172.41,10106,United Kingdom
INV50313,ITEM_143,Product Description ITEM_143,23,2025-04-20 00:00:00,204.23,10092,Germany
INV50313,ITEM_108,Product Description ITEM_108,14,2025-01-30 00:00:00,219.67,10031,United Kingdom
INV50313,ITEM_136,Product Description ITEM_136,8,2025-02-20 00:00:00,193.86,10122,United Kingdom
INV50314,ITEM_109,Product Description ITEM_109,8,2025-02-23 00:00:00,168.72,10137,United Kingdom
INV50314,ITEM_135,Product Description ITEM_135,15,2025-01-13 00:00:00,10.35,10051,France
INV50314,ITEM_136,Product Description ITEM_136,13,2025-01-27 00:00:00,134.9,10029,United Kingdom
INV50315,ITEM_127,Product Description ITEM_127,7,2025-01-25 00:00:00,11.83,10040,United Kingdom
INV50315,ITEM_127,Product Description ITEM_127,5,2025-01-02 00:00:00,202.5,10041,United Kingdom
INV50315,ITEM_141,Product Description ITEM_141,17,2025-01-02 00:00:00,81.88,10011,France
INV50316,ITEM_142,Product Description ITEM_142,16,2025-04-17 00:00:00,141.7,10001,United Kingdom
INV50316,ITEM_120,Product Description ITEM_120,23,2025-01-20 00:00:00,71.66,10046,United Kingdom
INV50316,ITEM_123,Product Description ITEM_123,2,2025-02-13 00:00:00,196.17,10101,United Kingdom
INV50317,ITEM_141,Product Description ITEM_141,22,2025-01-22 00:00:00,221.91,10149,United Kingdom
INV50317,ITEM_139,Product Description ITEM_139,18,2025-06-19 00:00:00,101.16,10090,United Kingdom
INV50317,ITEM_101,Product Description ITEM_101,17,2025-01-19 00:00:00,216.07,10110,United Kingdom
INV50318,ITEM_107,Product Description ITEM_107,7,2025-02-03 00:00:00,68.6,10057,United Kingdom
INV50318,ITEM_147,Product Description ITEM_147,13,2025-05-04 00:00:00,134.83,10001,United Kingdom
INV50318,ITEM_126,Product Description ITEM_126,18,2025-04-21 00:00:00,215.04,10063,France
INV50319,ITEM_121,Product Description ITEM_121,14,2025-01-13 00:00:00,83.16,10055,United Kingdom
INV50319,ITEM_136,Product Description ITEM_136,18,2025-04-08 00:00:00,238.63,10115,United Kingdom
INV50319,ITEM_126,Product Description ITEM_126,13,2025-02-06 00:00:00,32.67,10143,Spain
CINV50320,ITEM_128,Product Description ITEM_128,-11,2025-02-09 00:00:00,7.02,10149,United Kingdom
INV50320,ITEM_102,Product Description ITEM_102,21,2025-01-09 00:00:00,226.27,10053,USA
INV50320,ITEM_143,Product Description ITEM_143,21,2025-01-06 00:00:00,19.49,10137,United Kingdom
INV50321,ITEM_112,Product Description ITEM_112,16,2025-03-20 00:00:00,247.99,10057,United Kingdom
INV50321,ITEM_144,Product Description ITEM_144,23,2025-02-11 00:00:00,237.97,10117,United Kingdom
INV50321,ITEM_109,Product Description ITEM_109,17,2025-02-04 00:00:00,36.41,10035,Spain
INV50322,ITEM_135,Product Description ITEM_135,8,2025-03-20 00:00:00,135.55,10063,United Kingdom
INV50322,ITEM_108,Product Description ITEM_108,19,2025-03-29 00:00:00,48.27,10025,United Kingdom
INV50322,ITEM_126,Product Description ITEM_126,20,2025-01-11 00:00:00,108.47,10090,Spain
INV50323,ITEM_133,Product Description ITEM_133,15,2025-02-26 00:00:00,17.7,10075,United Kingdom
INV50323,ITEM_100,Product Description ITEM_100,9,2025-01-09 00:00:00,57.92,10038,United Kingdom
INV50323,ITEM_131,Product Description ITEM_131,20,2025-03-25 00:00:00,92.41,10130,United Kingdom
INV50324,ITEM_124,Product Description ITEM_124,10,2025-03-06 00:00:00,111.07,10135,Germany
INV50324,ITEM_128,Product Description ITEM_128,12,2025-07-08 00:00:00,244.43,10091,United Kingdom
INV50324,ITEM_106,Product Description ITEM_106,21,2025-01-05 00:00:00,202.45,10017,United Kingdom
INV50325,ITEM_148,Product Description ITEM_148,23,2025-01-04 00:00:00,185.01,10128,United Kingdom
INV50325,ITEM_102,Product Description ITEM_102,20,2025-01-20 00:00:00,135.42,10108,United Kingdom
INV50325,ITEM_119,Product Description ITEM_119,1,2025-01-19 00:00:00,210.4,10025,Spain
INV50326,ITEM_119,Product Description ITEM_119,20,2025-01-18 00:00:00,86.48,10088,USA
INV50326,ITEM_129,Product Description ITEM_129,9,2025-05-23 00:00:00,177.95,10029,Germany
INV50326,ITEM_134,Product Description ITEM_134,22,2025-01-18 00:00:00,248.46,10063,France
INV50327,ITEM_134,Product Description ITEM_134,15,2025-01-20 00:00:00,80.37,10150,United Kingdom
INV50327,ITEM_148,Product Description ITEM_148,1,2025-03-27 00:00:00,169.32,10114,United Kingdom
INV50327,ITEM_138,Product Description ITEM_138,12,2025-02-05 00:00:00,211.47,10049,Germany
INV50328,ITEM_126,Product Description ITEM_126,3,2025-03-31 00:00:00,229.16,10081,United Kingdom
INV50328,ITEM_125,Product Description ITEM_125,11,2025-01-05 00:00:00,180.19,10084,United Kingdom
INV50328,ITEM_113,Product Description ITEM_113,2,2025-02-10 00:00:00,72.69,10105,France
INV50329,ITEM_116,Product Description ITEM_116,16,2025-01-03 00:00:00,83.25,10148,United Kingdom
INV50329,ITEM_117,Product Description ITEM_117,9,2025-01-04 00:00:00,7.64,10118,France
INV50329,ITEM_144,Product Description ITEM_144,15,2025-05-23 00:00:00,190.82,10086,United Kingdom
INV50330,ITEM_128,Product Description ITEM_128,12,2025-01-09 00:00:00,13.08,10063,United Kingdom
INV50330,ITEM_119,Product Description ITEM_119,1,2025-02-15 00:00:00,216.5,10104,United Kingdom
INV50330,ITEM_126,Product Description ITEM_126,13,2025-02-01 00:00:00,31.87,10049,United Kingdom
INV50331,ITEM_117,Product Description ITEM_117,14,2025-01-26 00:00:00,45.04,10071,Germany
INV50331,ITEM_103,Product Description ITEM_103,8,2025-05-19 00:00:00,120.44,10001,United Kingdom
INV50331,ITEM_100,Product Description ITEM_100,8,2025-01-02 00:00:00,185.13,10141,United Kingdom
INV50332,ITEM_149,Product Description ITEM_149,12,2025-03-07 00:00:00,36.9,10123,United Kingdom
INV50332,ITEM_100,Product Description ITEM_100,1,2025-07-18 00:00:00,111.42,10062,United Kingdom
INV50332,ITEM_125,Product Description ITEM_125,11,2025-02-19 00:00:00,122.01,10032,United Kingdom
INV50333,ITEM_144,Product Description ITEM_144,8,2025-06-15 00:00:00,55.04,10029,USA
CINV50333,ITEM_119,Product Description ITEM_119,-10,2025-01-04 00:00:00,31.1,10049,United Kingdom
INV50333,ITEM_122,Product Description ITEM_122,19,2025-02-02 00:00:00,209.51,10030,Germany
INV50334,ITEM_109,Product Description ITEM_109,11,2025-01-19 00:00:00,126.86,10144,France
INV50334,ITEM_110,Product Description ITEM_110,7,2025-03-20 00:00:00,6.06,10019,United Kingdom
INV50334,ITEM_140,Product Description ITEM_140,11,2025-08-27 00:00:00,201.24,10018,United Kingdom
INV50335,ITEM_140,Product Description ITEM_140,17,2025-01-18 00:00:00,245.25,10001,France
INV50335,ITEM_104,Product Description ITEM_104,1,2025-03-05 00:00:00,152.47,10078,United Kingdom
INV50335,ITEM_100,Product Description ITEM_100,21,2025-01-14 00:00:00,127.17,10115,United Kingdom
INV50336,ITEM_116,Product Description ITEM_116,21,2025-02-19 00:00:00,219.91,10113,United Kingdom
INV50336,ITEM_121,Product Description ITEM_121,8,2025-02-07 00:00:00,238.25,10114,Spain
INV50336,ITEM_133,Product Description ITEM_133,23,2025-08-03 00:00:00,189.25,10063,USA
INV50337,ITEM_144,Product Description ITEM_144,24,2025-02-26 00:00:00,112.75,10132,Germany
INV50337,ITEM_140,Product Description ITEM_140,6,2025-01-26 00:00:00,149.07,10129,United Kingdom
INV50337,ITEM_128,Product Description ITEM_128,22,2025-01-08 00:00:00,175.98,10008,United Kingdom
INV50338,ITEM_103,Product Description ITEM_103,18,2025-01-10 00:00:00,50.58,10055,United Kingdom
INV50338,ITEM_104,Product Description ITEM_104,6,2025-01-16 00:00:00,113.18,10103,United Kingdom
INV50338,ITEM_110,Product Description ITEM_110,5,2025-01-18 00:00:00,207.88,10131,United Kingdom
INV50339,ITEM_120,Product Description ITEM_120,13,2025-04-25 00:00:00,164.54,10032,Spain
INV50339,ITEM_134,Product Description ITEM_134,19,2025-02-19 00:00:00,104.27,10010,USA
INV50339,ITEM_111,Product Description ITEM_111,22,2025-02-14 00:00:00,166.68,10110,United Kingdom
INV50340,ITEM_125,Product Description ITEM_125,8,2025-01-08 00:00:00,31.76,10124,United Kingdom
INV50340,ITEM_118,Product Description ITEM_118,9,2025-04-29 00:00:00,101.87,10087,United Kingdom
INV50340,ITEM_144,Product Description ITEM_144,17,2025-03-18 00:00:00,198.8,10055,United Kingdom
INV50341,ITEM_106,Product Description ITEM_106,3,2025-01-05 00:00:00,57.08,10032,Germany
INV50341,ITEM_146,Product Description ITEM_146,19,2025-03-15 00:00:00,48.53,10135,France
INV50341,ITEM_106,Product Description ITEM_106,11,2025-02-17 00:00:00,237.83,10093,United Kingdom
INV50342,ITEM_125,Product Description ITEM_125,24,2025-01-06 00:00:00,54.45,10008,United Kingdom
INV50342,ITEM_139,Product Description ITEM_139,17,2025-02-06 00:00:00,67.08,10065,United Kingdom
INV50342,ITEM_104,Product Description ITEM_104,21,2025-02-09 00:00:00,242.48,10057,United Kingdom
INV50343,ITEM_120,Product Description ITEM_120,19,2025-01-11 00:00:00,184.34,10067,United Kingdom
INV50343,ITEM_113,Product Description ITEM_113,2,2025-06-24 00:00:00,175.65,10072,United Kingdom
INV50343,ITEM_103,Product Description ITEM_103,8,2025-04-24 00:00:00,213.6,10054,United Kingdom
INV50344,ITEM_122,Product Description ITEM_122,19,2025-03-08 00:00:00,31.17,10067,France
INV50344,ITEM_141,Product Description ITEM_141,7,2025-02-07 00:00:00,177.22,10051,United Kingdom
INV50344,ITEM_119,Product Description ITEM_119,17,2025-02-01 00:00:00,127.16,10097,United Kingdom
INV50345,ITEM_114,Product Description ITEM_114,6,2025-03-05 00:00:00,207.71,10092,United Kingdom
INV50345,ITEM_149,Product Description ITEM_149,19,2025-02-17 00:00:00,128.27,10008,United Kingdom
INV50345,ITEM_144,Product Description ITEM_144,24,2025-01-04 00:00:00,156.01,10035,United Kingdom
INV50346,ITEM_128,Product Description ITEM_128,6,2025-02-13 00:00:00,120.74,10096,United Kingdom
INV50346,ITEM_107,Product Description ITEM_107,2,2025-04-09 00:00:00,120.84,10088,United Kingdom
CINV50346,ITEM_140,Product Description ITEM_140,-6,2025-02-06 00:00:00,192.57,10078,United Kingdom
INV50347,ITEM_147,Product Description ITEM_147,23,2025-01-04 00:00:00,158.07,10032,Germany
INV50347,ITEM_118,Product Description ITEM_118,5,2025-04-03 00:00:00,159.23,10120,United Kingdom
INV50347,ITEM_147,Product Description ITEM_147,19,2025-01-14 00:00:00,113.94,10046,France
INV50348,ITEM_138,Product Description ITEM_138,20,2025-01-18 00:00:00,133.95,10144,United Kingdom
INV50348,ITEM_145,Product Description ITEM_145,4,2025-01-11 00:00:00,187.07,10142,United Kingdom
INV50348,ITEM_127,Product Description ITEM_127,22,2025-01-25 00:00:00,206.92,10055,United Kingdom
INV50349,ITEM_145,Product Description ITEM_145,17,2025-03-26 00:00:00,174.9,10007,United Kingdom
INV50349,ITEM_126,Product Description ITEM_126,11,2025-02-13 00:00:00,231.21,10074,USA
INV50349,ITEM_103,Product Description ITEM_103,4,2025-01-14 00:00:00,205.53,10007,Germany
INV50350,ITEM_114,Product Description ITEM_114,13,2025-05-07 00:00:00,141.56,10085,USA
INV50350,ITEM_134,Product Description ITEM_134,20,2025-05-08 00:00:00,168.67,10147,USA
INV50350,ITEM_136,Product Description ITEM_136,17,2025-05-03 00:00:00,231.76,10112,United Kingdom
INV50351,ITEM_100,Product Description ITEM_100,9,2025-01-17 00:00:00,155.74,10125,United Kingdom
INV50351,ITEM_102,Product Description ITEM_102,4,2025-02-06 00:00:00,206.64,10147,United Kingdom
INV50351,ITEM_146,Product Description ITEM_146,23,2025-09-09 00:00:00,172.98,10036,Spain
INV50352,ITEM_123,Product Description ITEM_123,14,2025-03-30 00:00:00,139.1,10029,Germany
INV50352,ITEM_126,Product Description ITEM_126,19,2025-01-02 00:00:00,62.35,10082,United Kingdom
INV50352,ITEM_139,Product Description ITEM_139,3,2025-01-05 00:00:00,107.93,10002,Germany
INV50353,ITEM_135,Product Description ITEM_135,14,2025-02-07 00:00:00,242.02,10129,United Kingdom
INV50353,ITEM_133,Product Description ITEM_133,8,2025-05-24 00:00:00,165.3,10047,United Kingdom
INV50353,ITEM_128,Product Description ITEM_128,24,2025-02-16 00:00:00,142.19,10148,United Kingdom
INV50354,ITEM_123,Product Description ITEM_123,1,2025-02-11 00:00:00,233.41,10011,United Kingdom
INV50354,ITEM_123,Product Description ITEM_123,10,2025-01-07 00:00:00,147.66,10130,France
INV50354,ITEM_141,Product Description ITEM_141,18,2025-03-06 00:00:00,132.71,10119,United Kingdom
INV50355,ITEM_103,Product Description ITEM_103,16,2025-04-14 00:00:00,190.43,10140,United Kingdom
INV50355,ITEM_102,Product Description ITEM_102,8,2025-01-29 00:00:00,178.88,10020,United Kingdom
INV50355,ITEM_133,Product Description ITEM_133,1,2025-03-31 00:00:00,50.31,10005,United Kingdom
INV50356,ITEM_148,Product Description ITEM_148,12,2025-07-20 00:00:00,119.15,10037,United Kingdom
INV50356,ITEM_122,Product Description ITEM_122,8,2025-01-14 00:00:00,119.45,10137,United Kingdom
INV50356,ITEM_122,Product Description ITEM_122,24,2025-02-14 00:00:00,96.11,10053,United Kingdom
INV50357,ITEM_144,Product Description ITEM_144,16,2025-01-21 00:00:00,130.53,10099,United Kingdom
INV50357,ITEM_104,Product Description ITEM_104,18,2025-04-05 00:00:00,104.74,10086,United Kingdom
INV50357,ITEM_130,Product Description ITEM_130,4,2025-02-21 00:00:00,51.84,10108,Germany
INV50358,ITEM_140,Product Description ITEM_140,6,2025-03-02 00:00:00,104.56,10024,United Kingdom
INV50358,ITEM_105,Product Description ITEM_105,12,2025-04-06 00:00:00,20.39,10081,United Kingdom
INV50358,ITEM_136,Product Description ITEM_136,9,2025-01-31 00:00:00,145.01,10120,United Kingdom
INV50359,ITEM_109,Product Description ITEM_109,15,2025-05-28 00:00:00,213.78,10059,United Kingdom
INV50359,ITEM_139,Product Description ITEM_139,16,2025-02-15 00:00:00,182.01,10128,United Kingdom
INV50359,ITEM_106,Product Description ITEM_106,24,2025-01-11 00:00:00,91.7,10114,Germany
CINV50360,ITEM_138,Product Description ITEM_138,-12,2025-03-13 00:00:00,24.05,10115,USA
INV50360,ITEM_137,Product Description ITEM_137,24,2025-04-05 00:00:00,52.53,10014,USA
INV50360,ITEM_120,Product Description ITEM_120,23,2025-01-23 00:00:00,137.51,10009,United Kingdom
INV50361,ITEM_119,Product Description ITEM_119,14,2025-04-27 00:00:00,53.75,10040,United Kingdom
INV50361,ITEM_102,Product Description ITEM_102,13,2025-05-22 00:00:00,137.13,10025,France
INV50361,ITEM_121,Product Description ITEM_121,2,2025-01-20 00:00:00,59.82,10103,United Kingdom
INV50362,ITEM_146,Product Description ITEM_146,3,2025-09-04 00:00:00,212.61,10022,United Kingdom
INV50362,ITEM_103,Product Description ITEM_103,24,2025-01-10 00:00:00,100.82,10004,France
INV50362,ITEM_127,Product Description ITEM_127,22,2025-01-14 00:00:00,63.27,10029,United Kingdom
INV50363,ITEM_111,Product Description ITEM_111,10,2025-01-13 00:00:00,203.55,10109,United Kingdom
INV50363,ITEM_137,Product Description ITEM_137,9,2025-05-15 00:00:00,87.35,10098,United Kingdom
INV50363,ITEM_135,Product Description ITEM_135,20,2025-03-05 00:00:00,30.09,10037,United Kingdom
INV50364,ITEM_146,Product Description ITEM_146,8,2025-01-10 00:00:00,143.68,10075,United Kingdom
INV50364,ITEM_140,Product Description ITEM_140,10,2025-02-04 00:00:00,146.44,10070,United Kingdom
